,property_id,displayPrice,dateSold,tenure,newBuild
237,3e194c69-7bf9-459e-bcc9-611a1e0e255b,"£485,000",17 Nov 2022,Freehold,False
238,3e194c69-7bf9-459e-bcc9-611a1e0e255b,"£350,000",30 Jun 2017,Freehold,False
239,3e194c69-7bf9-459e-bcc9-611a1e0e255b,"£250,000",10 Jun 2016,Freehold,False
240,7255b334-c8fa-4616-bccf-c5574f1521bd,"£442,500",8 Nov 2022,Freehold,False
241,30fe372b-db7c-4589-ae1d-18621f90120a,"£230,000",7 Nov 2022,Freehold,False
242,30fe372b-db7c-4589-ae1d-18621f90120a,"£220,000",30 Mar 2012,Freehold,True
243,c2f26ae6-f0e9-4c67-98df-2dbba51f058a,"£435,000",4 Nov 2022,Freehold,False
244,c2f26ae6-f0e9-4c67-98df-2dbba51f058a,"£95,000",29 Jun 1998,Freehold,False
245,b14801f1-a605-420a-882f-166c56b300d0,"£375,000",28 Oct 2022,Freehold,False
246,b14801f1-a605-420a-882f-166c56b300d0,"£249,950",24 Apr 2008,Freehold,True
247,77b91f2f-32f5-4edd-8980-a95048d07175,"£280,000",28 Oct 2022,Freehold,False
248,77b91f2f-32f5-4edd-8980-a95048d07175,"£203,950",31 May 2016,Freehold,True
249,f61c97dd-08c0-4fbe-9747-68629f4eb7cc,"£240,000",20 Oct 2022,Freehold,False
250,f61c97dd-08c0-4fbe-9747-68629f4eb7cc,"£63,500",1 Oct 1999,Freehold,False
251,f1743c26-ab0b-4627-8d12-0be28c6097eb,"£210,000",14 Oct 2022,Freehold,False
252,f1743c26-ab0b-4627-8d12-0be28c6097eb,"£130,000",7 Jan 2011,Freehold,True
253,10bc4e96-9e4a-4ea4-9de4-47967273493c,"£460,000",14 Oct 2022,Freehold,False
254,10bc4e96-9e4a-4ea4-9de4-47967273493c,"£350,000",7 Mar 2019,Freehold,False
255,10bc4e96-9e4a-4ea4-9de4-47967273493c,"£332,000",20 Sep 2016,Freehold,False
256,10bc4e96-9e4a-4ea4-9de4-47967273493c,"£246,000",17 May 2006,Freehold,False
257,75bbe30c-9743-48dd-9756-595c86bc5f16,"£295,000",14 Oct 2022,Freehold,False
258,75bbe30c-9743-48dd-9756-595c86bc5f16,"£191,950",30 Jun 2016,Freehold,True
259,1f6fb5e6-6e0a-43ab-a64c-37cbbf2f2397,"£479,000",4 Oct 2022,Freehold,False
260,1f6fb5e6-6e0a-43ab-a64c-37cbbf2f2397,"£218,000",16 Jul 2003,Freehold,False
261,9bfc3469-e4d4-4274-a93a-2b025659d318,"£320,000",30 Sep 2022,Freehold,False
262,9bfc3469-e4d4-4274-a93a-2b025659d318,"£238,000",30 Jan 2018,Freehold,False
263,9bfc3469-e4d4-4274-a93a-2b025659d318,"£212,000",15 Oct 2015,Freehold,False
264,9bfc3469-e4d4-4274-a93a-2b025659d318,"£175,000",19 Dec 2008,Freehold,True
265,f5eb320a-fe5a-48de-b383-cefc6d8f6827,"£105,000",30 Sep 2022,Leasehold,False
266,f5eb320a-fe5a-48de-b383-cefc6d8f6827,"£71,000",7 Nov 2014,Leasehold,False
267,f5eb320a-fe5a-48de-b383-cefc6d8f6827,"£65,000",19 Nov 2004,Leasehold,False
268,2f1e4e5c-c675-48cf-90d2-1427aa9d4fb7,"£445,000",23 Sep 2022,Freehold,False
269,2427bd26-fdc6-418b-bda9-0fd43deafc34,"£460,000",16 Sep 2022,Freehold,False
